t,vx,vy,vz,wx,wy,wz
1771883271.6873596,0.1999999521964492,0.0,0.0,0.0,0.0,0.0
1771883271.6967154,0.1999999521964492,0.0,0.0,0.0,0.0,0.0
1771883271.7067192,0.1999999521964492,0.0,0.0,0.0,0.0,0.0
1771883271.717073,0.1999999521964492,0.0,0.0,0.0,0.0,0.0
1771883271.7269073,0.19999995142115887,0.0,0.0,0.0,0.0,0.0
1771883271.7368362,0.19999995142115887,0.0,0.0,0.0,0.0,0.0
1771883271.747109,0.19999995142115887,0.0,0.0,0.0,0.0,0.0
1771883271.757455,0.19999995324908668,0.0,0.0,0.0,0.0,0.0
1771883271.7670612,0.19999995357776879,0.0,0.0,0.0,0.0,0.0
1771883271.776728,0.19999995357776879,0.0,0.0,0.0,0.0,0.0
1771883271.7867324,0.19999995357776879,0.0,0.0,0.0,0.0,0.0
1771883271.7970562,0.19999995357776879,0.0,0.0,0.0,0.0,0.0
1771883271.8077176,0.1999999535992957,0.0,0.0,0.0,0.0,0.0
1771883271.8167338,0.19999995343690266,0.0,0.0,0.0,0.0,0.0
1771883271.826724,0.19999995343690266,0.0,0.0,0.0,0.0,0.0
1771883271.8367352,0.19999995343690266,0.0,0.0,0.0,0.0,0.0
1771883271.8466287,0.19999995343132898,0.0,0.0,0.0,0.0,0.0
1771883271.8566663,0.19999995343132898,0.0,0.0,0.0,0.0,0.0
1771883271.8670895,0.19999995338658633,0.0,0.0,0.0,0.0,0.0
1771883271.8767166,0.19999995338658633,0.0,0.0,0.0,0.0,0.0
1771883271.8867326,0.19999995338658633,0.0,0.0,0.0,0.0,0.0
1771883271.8966944,0.19999995252240177,0.0,0.0,0.0,0.0,0.0
1771883271.9067929,0.19999995252240177,0.0,0.0,0.0,0.0,0.0
1771883271.9167802,0.19999995252240177,0.0,0.0,0.0,0.0,0.0
1771883271.926632,0.1999999504870398,0.0,0.0,0.0,0.0,0.0
1771883271.937153,0.1999999504870398,0.0,0.0,0.0,0.0,0.0
1771883271.946866,0.1999999504870398,0.0,0.0,0.0,0.0,0.0
1771883271.9568062,0.1999999504870398,0.0,0.0,0.0,0.0,0.0
1771883271.9677012,0.19999994924547046,0.0,0.0,0.0,0.0,0.0
1771883271.976821,0.19999994924547046,0.0,0.0,0.0,0.0,0.0
1771883271.9868522,0.19999994924547046,0.0,0.0,0.0,0.0,0.0
1771883271.9967496,0.19999994816696462,0.0,0.0,0.0,0.0,0.0
1771883272.006782,0.19999994816696462,0.0,0.0,0.0,0.0,0.0
1771883272.0167665,0.19999994816696462,0.0,0.0,0.0,0.0,0.0
1771883272.027204,0.19999994954710007,0.0,0.0,0.0,0.0,0.0
1771883272.0371268,0.19999994954710007,0.0,0.0,0.0,0.0,0.0
1771883272.047091,0.19999994959725845,0.0,0.0,0.0,0.0,0.0
1771883272.0575476,0.19999994915461972,0.0,0.0,0.0,0.0,0.0
1771883272.0667531,0.19999994915461972,0.0,0.0,0.0,0.0,0.0
1771883272.0768468,0.19999994915461972,0.0,0.0,0.0,0.0,0.0
1771883272.0869524,0.1999999464965351,0.0,0.0,0.0,0.0,0.0
1771883272.0967507,0.1999999464965351,0.0,0.0,0.0,0.0,0.0
1771883272.1074154,0.19999994450504907,0.0,0.0,0.0,0.0,0.0
1771883272.1167417,0.19999994450504907,0.0,0.0,0.0,0.0,0.0
1771883272.126733,0.19999994450504907,0.0,0.0,0.0,0.0,0.0
1771883272.1367602,0.1999999447562693,0.0,0.0,0.0,0.0,0.0
1771883272.1474228,0.1999999447562693,0.0,0.0,0.0,0.0,0.0
1771883272.1567917,0.19999995016925118,0.0,0.0,0.0,0.0,0.0
1771883272.166713,0.19999995016925118,0.0,0.0,0.0,0.0,0.0
1771883272.1770306,0.19999995016925118,0.0,0.0,0.0,0.0,0.0
1771883272.186765,0.19999995137170204,0.0,0.0,0.0,0.0,0.0
1771883272.1967547,0.19999995137170204,0.0,0.0,0.0,0.0,0.0
1771883272.2072282,0.19999995137170204,0.0,0.0,0.0,0.0,0.0
1771883272.2177618,0.19999993450819212,0.0,0.0,0.0,0.0,0.0
1771883272.2271311,0.19999993450819212,0.0,0.0,0.0,0.0,0.0
1771883272.236774,0.19999993450819212,0.0,0.0,0.0,0.0,0.0
1771883272.2468116,0.1999999321866129,0.0,0.0,0.0,0.0,0.0
1771883272.2567925,0.1999999321866129,0.0,0.0,0.0,0.0,0.0
1771883272.2667346,0.1999999321866129,0.0,0.0,0.0,0.0,0.0
1771883272.276753,0.1999999321866129,0.0,0.0,0.0,0.0,0.0
1771883272.286939,0.19999993261949933,0.0,0.0,0.0,0.0,0.0
1771883272.296747,0.19999994174176697,0.0,0.0,0.0,0.0,0.0
1771883272.3082364,0.19999994174176697,0.0,0.0,0.0,0.0,0.0
1771883272.3169997,0.19999994174176697,0.0,0.0,0.0,0.0,0.0
1771883272.3267434,0.19999993438441313,0.0,0.0,0.0,0.0,0.0
1771883272.3369234,0.19999993438441313,0.0,0.0,0.0,0.0,0.0
1771883272.3467417,0.19999992216857584,0.0,0.0,0.0,0.0,0.0
1771883272.3569052,0.19999992216857584,0.0,0.0,0.0,0.0,0.0
1771883272.3667204,0.19999992216857584,0.0,0.0,0.0,0.0,0.0
1771883272.3768387,0.19999992560030605,0.0,0.0,0.0,0.0,0.0
1771883272.3867452,0.19999992560030605,0.0,0.0,0.0,0.0,0.0
1771883272.396688,0.19999993158093804,0.0,0.0,0.0,0.0,0.0
1771883272.4078245,0.19999993158093804,0.0,0.0,0.0,0.0,0.0
1771883272.416783,0.19999993158093804,0.0,0.0,0.0,0.0,0.0
1771883272.4267402,0.19999993586912926,0.0,0.0,0.0,0.0,0.0
1771883272.4367373,0.19999993586912926,0.0,0.0,0.0,0.0,0.0
1771883272.4467318,0.19999993586912926,0.0,0.0,0.0,0.0,0.0
1771883272.4576492,0.19999994066590676,0.0,0.0,0.0,0.0,0.0
1771883272.4669738,0.19999994066590676,0.0,0.0,0.0,0.0,0.0
1771883272.476744,0.19999994066590676,0.0,0.0,0.0,0.0,0.0
1771883272.4870322,0.1999999324436885,0.0,0.0,0.0,0.0,0.0
1771883272.4968445,0.1999999324436885,0.0,0.0,0.0,0.0,0.0
1771883272.5067577,0.1999999324436885,0.0,0.0,0.0,0.0,0.0
1771883272.5176194,0.19999993154961768,0.0,0.0,0.0,0.0,0.0
1771883272.526732,0.19999993154961768,0.0,0.0,0.0,0.0,0.0
1771883272.5367336,0.19999993154961768,0.0,0.0,0.0,0.0,0.0
1771883272.5470557,0.19999993154961768,0.0,0.0,0.0,0.0,0.0
1771883272.556723,0.19999993707147776,0.0,0.0,0.0,0.0,0.0
1771883272.5671844,0.19999994146363806,0.0,0.0,0.0,0.0,0.0
