t,pos_joint_1,vel_joint_1,eff_joint_1,pos_joint_2,vel_joint_2,eff_joint_2,pos_joint_5,vel_joint_5,eff_joint_5,pos_joint_3,vel_joint_3,eff_joint_3,pos_joint_6,vel_joint_6,eff_joint_6,pos_joint_4,vel_joint_4,eff_joint_4,pos_front_left_wheel_joint,vel_front_left_wheel_joint,eff_front_left_wheel_joint,pos_front_right_wheel_joint,vel_front_right_wheel_joint,eff_front_right_wheel_joint,pos_rear_left_wheel_joint,vel_rear_left_wheel_joint,eff_rear_left_wheel_joint,pos_rear_right_wheel_joint,vel_rear_right_wheel_joint,eff_rear_right_wheel_joint
1773116696.742321,0.016705571955122914,0.0,-0.1364,-0.08507386062721269,0.0,-1.4694,0.14877962245889442,0.0,-1.431,-0.0037867632195014472,0.0,-8.6684,0.16751023742400095,0.0,-0.1395,-0.16537827733168137,0.0020943951023931957,0.0,-142.82269194516428,-74.60410570430433,nan,-142.82269194516428,-74.60410570430433,nan,-142.82269194516428,-74.60410570430433,nan,-142.82269194516428,-74.60410570430433,nan
1773116696.7744253,0.016718090180641926,0.0,-0.1612,-0.08507386062721269,0.0,-1.4694,0.14876927976703072,0.0,-1.431,-0.0037930223322609536,0.0,-8.658000000000001,0.16751023742400095,0.0,-0.135,-0.16540957289547892,-0.0020943951023931957,0.0,-145.2472551251856,-74.6041086675628,nan,-145.2472551251856,-74.6041086675628,nan,-145.2472551251856,-74.6041086675628,nan,-145.2472551251856,-74.6041086675628,nan
1773116696.8063436,0.016699312842363406,0.0,-0.0806,-0.08504882417617465,0.0010471975511965978,-1.6492000000000002,0.14874859438330337,0.0,-1.4265,-0.0038055405577799664,0.0,-8.6632,0.16749989473213728,0.0,-0.1305,-0.16542835023375743,-0.0020943951023931957,0.031200000000000002,-147.6460196723489,-74.60410140035583,nan,-147.6460196723489,-74.60410140035583,nan,-147.6460196723489,-74.60410140035583,nan,-147.6460196723489,-74.60410140035583,nan
1773116696.8382857,0.016699312842363406,0.0,-0.1364,-0.08503004683789614,0.0,-1.7174000000000003,0.14874859438330337,0.0,-1.431,-0.0038055405577799664,0.0,-8.6476,0.16749989473213728,0.0,-0.135,-0.16543460934651696,-0.0010471975511965978,0.031200000000000002,-150.02317384726146,-74.60404205011645,nan,-150.02317384726146,-74.60404205011645,nan,-150.02317384726146,-74.60404205011645,nan,-150.02317384726146,-74.60404205011645,nan
1773116696.8703315,0.016699312842363406,0.0010471975511965978,-0.031000000000000003,-0.08503004683789614,0.0,-1.6864000000000001,0.14873825169143973,0.0,-1.4265,-0.003811799670539473,0.0,-8.6476,0.16749989473213728,0.0,-0.1395,-0.16544086845927644,-0.0020943951023931957,0.0,-152.37684121633066,-74.60413786489322,nan,-152.37684121633066,-74.60413786489322,nan,-152.37684121633066,-74.60413786489322,nan,-152.37684121633066,-74.60413786489322,nan
1773116696.886278,0.016699312842363406,0.0,-0.2046,-0.08503630595065564,0.0,-1.8352,0.14872790899957605,0.0,-1.431,-0.003811799670539473,0.0,-8.6424,0.1674895520402736,0.0,-0.135,-0.1654158320082384,-0.0020943951023931957,0.0,-154.7486291770831,-74.60413997995808,nan,-154.7486291770831,-74.60413997995808,nan,-154.7486291770831,-74.60413997995808,nan,-154.7486291770831,-74.60413997995808,nan
1773116696.9182715,0.016699312842363406,0.0,-0.1364,-0.08503630595065564,0.0,-1.9468,0.14872790899957605,0.0,-1.431,-0.003811799670539473,0.0,-8.6632,0.1674895520402736,0.0,-0.135,-0.16544712757203595,-0.0010471975511965978,0.005200000000000001,-156.05630656010558,-74.60413869994586,nan,-156.05630656010558,-74.60413869994586,nan,-156.05630656010558,-74.60413869994586,nan,-156.05630656010558,-74.60413869994586,nan
1773116696.9343011,0.0166930537296039,0.0,-0.1426,-0.08503630595065564,0.0,-2.108,0.14871756630771238,0.0,-1.4265,-0.003811799670539473,0.0010471975511965978,-8.5124,0.1674895520402736,0.0,-0.1305,-0.16544712757203595,-0.0020943951023931957,0.0,-158.34699361339833,-74.60412976732462,nan,-158.34699361339833,-74.60412976732462,nan,-158.34699361339833,-74.60412976732462,nan,-158.34699361339833,-74.60412976732462,nan
1773116696.966271,0.016699312842363406,0.0,-0.031000000000000003,-0.08503630595065564,0.0,-2.2072,0.14871756630771238,0.0,-1.4265,-0.003811799670539473,0.0010471975511965978,-8.528,0.1674895520402736,0.0,-0.1395,-0.1654158320082384,0.003141592653589793,0.0,-159.52386671641506,-74.60413724335393,nan,-159.52386671641506,-74.60413724335393,nan,-159.52386671641506,-74.60413724335393,nan,-159.52386671641506,-74.60413724335393,nan
1773116696.9822793,0.0166930537296039,0.0,-0.10540000000000001,-0.08503630595065564,0.0,-2.3560000000000003,0.14871756630771238,0.0,-1.431,-0.003811799670539473,0.0010471975511965978,-8.4864,0.1674895520402736,0.0,-0.1395,-0.16545964579755496,-0.0010471975511965978,0.0,-161.90539136309724,-74.60416647136375,nan,-161.90539136309724,-74.60416647136375,nan,-161.90539136309724,-74.60416647136375,nan,-161.90539136309724,-74.60416647136375,nan
1773116697.0143797,0.0166930537296039,0.0,-0.11159999999999999,-0.08504256506341513,0.0,-2.4738,0.14870722361584873,0.0,-1.431,-0.00381805878329898,-0.0010471975511965978,-8.273200000000001,0.16747920934840993,0.0,-0.1395,-0.16545964579755496,0.0,0.0,-163.0754673466745,-74.6041270221268,nan,-163.0754673466745,-74.6041270221268,nan,-163.0754673466745,-74.6041270221268,nan,-163.0754673466745,-74.6041270221268,nan
1773116697.0462582,0.0166930537296039,0.0,-0.10540000000000001,-0.08505508328893416,0.0,-2.604,0.14869688092398503,0.0,-1.4265,-0.00381805878329898,0.0,-8.216000000000001,0.16747920934840993,0.0,-0.135,-0.165472164023074,0.0,0.0,-165.492017925653,-74.60416945929124,nan,-165.492017925653,-74.60416945929124,nan,-165.492017925653,-74.60416945929124,nan,-165.492017925653,-74.60416945929124,nan
1773116697.0782864,0.0166930537296039,0.0,-0.093,-0.08507386062721269,-0.0010471975511965978,-2.9326,0.14868653823212136,0.0,-1.4265,-0.00381805878329898,0.0,-8.1172,0.16747920934840993,0.0,-0.1395,-0.1654784231358335,0.0,0.0,-167.87535232045659,-74.60416647922543,nan,-167.87535232045659,-74.60416647922543,nan,-167.87535232045659,-74.60416647922543,nan,-167.87535232045659,-74.60416647922543,nan
1773116697.1102967,0.016686794616844393,0.0,-0.055799999999999995,-0.08507386062721269,0.0,-3.317,0.14867619554025768,0.0,-1.413,-0.003811799670539473,0.0,-8.0496,0.16746886665654628,0.0,-0.14400000000000002,-0.16544086845927644,0.003141592653589793,0.0,-170.24905583423313,-74.6041663106457,nan,-170.24905583423313,-74.6041663106457,nan,-170.24905583423313,-74.6041663106457,nan,-170.24905583423313,-74.6041663106457,nan
1773116697.1422892,0.016686794616844393,0.0,-0.11159999999999999,-0.08511767441652923,-0.0020943951023931957,-3.2116000000000002,0.14867619554025768,0.0,-1.3995,-0.00381805878329898,0.0,-7.841600000000001,0.16744818127281894,0.0,-0.15750000000000003,-0.1654158320082384,0.0010471975511965978,0.0,-172.64528691124033,-74.6041644414609,nan,-172.64528691124033,-74.6041644414609,nan,-172.64528691124033,-74.6041644414609,nan,-172.64528691124033,-74.6041644414609,nan
1773116697.1743047,0.0166930537296039,0.0,-0.1426,-0.08517400643136477,-0.0010471975511965978,-3.6828,0.14865551015653036,0.0,-1.386,-0.0038243178960584863,0.0,-7.6752,0.1674274958890916,-0.0010471975511965978,-0.15750000000000003,-0.1654158320082384,-0.0020943951023931957,0.0,-175.0821692663396,-74.60418472530505,nan,-175.0821692663396,-74.60418472530505,nan,-175.0821692663396,-74.60418472530505,nan,-175.0821692663396,-74.60418472530505,nan
1773116697.2062552,0.016686794616844393,0.0,-0.0682,-0.08520530199516232,0.0,-4.1168000000000005,0.1486451674646667,0.0,-1.377,-0.0038243178960584863,0.0,-7.5036000000000005,0.1673964678135006,0.0,-0.16649999999999998,-0.16535949999340285,0.003141592653589793,0.0,-177.4644320187132,-74.60417727835564,nan,-177.4644320187132,-74.60417727835564,nan,-177.4644320187132,-74.60417727835564,nan,-177.4644320187132,-74.60417727835564,nan
1773116697.222273,0.016668017278565872,-0.0010471975511965978,-0.012400000000000001,-0.08522407933344084,0.0,-4.7058,0.1486451674646667,0.0,-1.3679999999999999,-0.0038243178960584863,0.0,-7.347600000000001,0.16737578242977325,-0.0010471975511965978,-0.16649999999999998,-0.16535949999340285,0.0010471975511965978,0.1196,-179.85369100963743,-74.6041379270744,nan,-179.85369100963743,-74.6041379270744,nan,-179.85369100963743,-74.6041379270744,nan,-179.85369100963743,-74.6041379270744,nan
1773116697.2543547,0.016668017278565872,0.0,-0.0806,-0.08524285667171935,-0.0010471975511965978,-4.9228000000000005,0.1486451674646667,0.0,-1.359,-0.0038243178960584863,0.0,-7.134400000000001,0.16734475435418222,-0.0010471975511965978,-0.16649999999999998,-0.16534072265512434,0.003141592653589793,0.078,-181.02751558287724,-74.60415268094653,nan,-181.02751558287724,-74.60415268094653,nan,-181.02751558287724,-74.60415268094653,nan,-181.02751558287724,-74.60415268094653,nan
1773116697.2702808,0.01667427639132538,0.0010471975511965978,-0.1364,-0.08533674336311195,-0.003141592653589793,-4.9104,0.1486451674646667,0.0,-1.3499999999999999,-0.0038243178960584863,0.0,-6.89,0.16731372627859123,-0.0010471975511965978,-0.1755,-0.16533446354236483,-0.003141592653589793,0.0468,-183.41558681519777,-74.60424790166256,nan,-183.41558681519777,-74.60424790166256,nan,-183.41558681519777,-74.60424790166256,nan,-183.41558681519777,-74.60424790166256,nan
1773116697.3022542,0.01667427639132538,0.0,-0.10540000000000001,-0.08536803892690949,-0.0010471975511965978,-5.6854000000000005,0.1486451674646667,0.0,-1.3455,-0.00381805878329898,0.0,-6.7392,0.16730338358672753,-0.0010471975511965978,-0.1755,-0.1652781315275293,0.004188790204786391,0.041600000000000005,-184.60325748890295,-74.60424281075008,nan,-184.60325748890295,-74.60424281075008,nan,-184.60325748890295,-74.60424281075008,nan,-184.60325748890295,-74.60424281075008,nan
1773116697.3343503,0.016686794616844393,0.0,-0.1922,-0.08543688916726407,-0.0020943951023931957,-6.1814,0.1486451674646667,0.0,-1.3319999999999999,-0.00381805878329898,0.0,-6.338800000000001,0.1672516701274092,-0.0010471975511965978,-0.189,-0.16522179951269372,0.003141592653589793,0.005200000000000001,-186.98454706076888,-74.60420629667945,nan,-186.98454706076888,-74.60420629667945,nan,-186.98454706076888,-74.60420629667945,nan,-186.98454706076888,-74.60420629667945,nan
1773116697.3662584,0.016655499053046863,-0.0010471975511965978,0.0,-0.08549948029485913,-0.0010471975511965978,-7.285,0.1486451674646667,0.0,-1.305,-0.003811799670539473,0.0,-5.948799999999999,0.1671896139762272,-0.0020943951023931957,-0.1845,-0.16512791282130113,0.004188790204786391,0.0468,-189.3729244651587,-74.60419185534126,nan,-189.3729244651587,-74.60419185534126,nan,-189.3729244651587,-74.60419185534126,nan,-189.3729244651587,-74.60419185534126,nan
1773116697.39826,0.016649239940287355,0.0,0.0,-0.08556207142245419,-0.0020943951023931957,-8.0786,0.1486451674646667,0.0,-1.2825,-0.0037867632195014472,0.0010471975511965978,-5.5588,0.16709652974945413,-0.0020943951023931957,-0.18,-0.16505280346818704,0.003141592653589793,0.0,-191.75520423630076,-74.60411214362104,nan,-191.75520423630076,-74.60411214362104,nan,-191.75520423630076,-74.60411214362104,nan,-191.75520423630076,-74.60411214362104,nan
1773116697.4302833,0.016655499053046863,0.0010471975511965978,-0.2046,-0.0857686221435179,-0.00942477796076938,-7.458600000000001,0.1486451674646667,0.0,-1.2600000000000002,-0.0037679858812229273,0.0,-5.1844,0.1670137882145448,-0.0020943951023931957,-0.18,-0.16499021234059197,0.0020943951023931957,0.0,-194.13983515714338,-74.60424755157374,nan,-194.13983515714338,-74.60424755157374,nan,-194.13983515714338,-74.60424755157374,nan,-194.13983515714338,-74.60424755157374,nan
1773116697.4622872,0.016655499053046863,0.0,-0.09920000000000001,-0.08613165068356927,-0.013613568165555772,-6.3984000000000005,0.1486451674646667,0.0,-1.242,-0.0037304312046658886,0.0010471975511965978,-4.7788,0.1669413893714991,-0.0010471975511965978,-0.1845,-0.16492136210023742,0.0,0.041600000000000005,-196.54709445822567,-74.60425962976315,nan,-196.54709445822567,-74.60425962976315,nan,-196.54709445822567,-74.60425962976315,nan,-196.54709445822567,-74.60425962976315,nan
1773116697.4942768,0.016655499053046863,0.0,-0.062000000000000006,-0.08648842011086115,-0.006283185307179586,-6.9254,0.1486451674646667,0.0,-1.2195,-0.0037116538663873686,0.0,-4.2692,0.16685864783658974,-0.0020943951023931957,-0.20249999999999999,-0.1648149571833258,0.005235987755982988,0.015600000000000001,-198.91602673006773,-74.60420602895003,nan,-198.91602673006773,-74.60420602895003,nan,-198.91602673006773,-74.60420602895003,nan,-198.91602673006773,-74.60420602895003,nan
1773116697.5102654,0.016649239940287355,0.0,-0.062000000000000006,-0.08657604768949424,-0.0020943951023931957,-8.8784,0.1486451674646667,0.0,-1.1880000000000002,-0.0036740991898303295,0.0010471975511965978,-3.8168,0.1667655636098167,-0.0020943951023931957,-0.20249999999999999,-0.1647085522664142,0.003141592653589793,0.020800000000000003,-201.27277994121636,-74.60417773166816,nan,-201.27277994121636,-74.60417773166816,nan,-201.27277994121636,-74.60417773166816,nan,-201.27277994121636,-74.60417773166816,nan
1773116697.542282,0.016636721714768342,-0.0010471975511965978,0.0,-0.0866323797043298,-0.0020943951023931957,-9.7774,0.1486451674646667,0.0,-1.17,-0.0036240262877542777,0.0020943951023931957,-3.5308,0.166693164766771,-0.0020943951023931957,-0.207,-0.16463970202605963,0.003141592653589793,0.08320000000000001,-202.48735034380155,-74.60414048851071,nan,-202.48735034380155,-74.60414048851071,nan,-202.48735034380155,-74.60414048851071,nan,-202.48735034380155,-74.60414048851071,nan
1773116697.5582979,0.016636721714768342,0.0,-0.10540000000000001,-0.0869265580040266,-0.016755160819145565,-8.4692,0.1486451674646667,0.0,-1.1385,-0.0035363987091211863,0.0020943951023931957,-2.9899999999999998,0.16658973784813433,-0.003141592653589793,-0.20249999999999999,-0.16452077888362898,0.004188790204786391,0.015600000000000001,-204.93559552968748,-74.60414431097944,nan,-204.93559552968748,-74.60414431097944,nan,-204.93559552968748,-74.60414431097944,nan,-204.93559552968748,-74.60414431097944,nan
1773116697.5902426,0.016649239940287355,0.0010471975511965978,-0.09920000000000001,-0.08728958654407798,-0.020943951023931952,-7.2974000000000006,0.1486451674646667,0.0,-1.1205,-0.0034738075815261213,0.003141592653589793,-2.6988000000000003,0.16651733900508864,-0.003141592653589793,-0.2115,-0.16444566953051493,0.005235987755982988,0.010400000000000001,-206.1163991701642,-74.60419026061348,nan,-206.1163991701642,-74.60419026061348,nan,-206.1163991701642,-74.60419026061348,nan,-206.1163991701642,-74.60419026061348,nan
1773116697.6222522,0.016661758165806364,0.0,-0.2046,-0.08795931160934518,-0.01884955592153876,-6.5534,0.1486451674646667,0.0,-1.0665,-0.003304811537019445,0.004188790204786391,-2.2048,0.1663518559352699,-0.003141592653589793,-0.225,-0.1642578961477297,0.005235987755982988,0.0,-208.47548400519972,-74.60415239671468,nan,-208.47548400519972,-74.60415239671468,nan,-208.47548400519972,-74.60415239671468,nan,-208.47548400519972,-74.60415239671468,nan
1773116697.6543722,0.016649239940287355,0.0,-0.0806,-0.08833485837491557,-0.003141592653589793,-9.746400000000001,0.1486451674646667,0.0,-1.0215,-0.0030231514628416513,0.00942477796076938,-2.1736,0.16618637286545118,-0.003141592653589793,-0.22949999999999998,-0.16407638187770401,0.004188790204786391,0.041600000000000005,-210.9015400913181,-74.60405829678508,nan,-210.9015400913181,-74.60405829678508,nan,-210.9015400913181,-74.60405829678508,nan,-210.9015400913181,-74.60405829678508,nan
1773116697.6862557,0.016630462602008834,-0.0010471975511965978,0.0,-0.08848507708114374,-0.007330382858376185,-11.3026,0.1486451674646667,0.0,-0.9765,-0.0027978234034994162,0.005235987755982988,-1.5184,0.16602088979563245,-0.004188790204786391,-0.243,-0.16390112672043783,0.004188790204786391,0.1144,-213.30372498613664,-74.6039268030482,nan,-213.30372498613664,-74.6039268030482,nan,-213.30372498613664,-74.6039268030482,nan,-213.30372498613664,-74.6039268030482,nan
1773116697.7182994,0.016636721714768342,0.0,0.0,-0.08910472924433488,-0.034557519189487726,-7.3904,0.1486451674646667,0.0,-0.9359999999999999,-0.0026288273589927403,0.005235987755982988,-0.8476,0.16585540672581375,-0.004188790204786391,-0.2565,-0.16371335333765266,0.004188790204786391,0.0676,-215.6861781857287,-74.60393611498155,nan,-215.6861781857287,-74.60393611498155,nan,-215.6861781857287,-74.60393611498155,nan,-215.6861781857287,-74.60393611498155,nan
1773116697.7502651,0.016636721714768342,-0.0010471975511965978,-0.25420000000000004,-0.09020633309000803,-0.034557519189487726,-4.4888,0.1486451674646667,0.0,-0.882,-0.0024034992996505053,0.006283185307179586,-0.312,0.16568992365599503,-0.004188790204786391,-0.261,-0.16351932084210796,0.007330382858376185,0.020800000000000003,-218.0673246669922,-74.60398658625411,nan,-218.0673246669922,-74.60398658625411,nan,-218.0673246669922,-74.60398658625411,nan,-218.0673246669922,-74.60398658625411,nan
1773116697.782219,0.016611685263730316,-0.0010471975511965978,-0.2046,-0.09093864928287029,-0.015707963267948967,-6.3674,0.14865551015653036,0.0,-0.8325,-0.002140616563751231,0.00942477796076938,-0.031200000000000002,0.1655244405861763,-0.004188790204786391,-0.28800000000000003,-0.16331902923380373,0.006283185307179586,0.0,-220.42393975187545,-74.60388852261214,nan,-220.42393975187545,-74.60388852261214,nan,-220.42393975187545,-74.60388852261214,nan,-220.42393975187545,-74.60388852261214,nan
1773116697.7982128,0.016574130587173275,-0.0010471975511965978,-0.22319999999999998,-0.0912328275825671,-0.00942477796076938,-9.4302,0.14865551015653036,0.0,-0.7695000000000001,-0.0017337742343833072,0.007330382858376185,-0.005200000000000001,0.16532792944076657,-0.005235987755982988,-0.28800000000000003,-0.163099960287221,0.005235987755982988,0.078,-222.82599179163597,-74.60380444948034,nan,-222.82599179163597,-74.60380444948034,nan,-222.82599179163597,-74.60380444948034,nan,-222.82599179163597,-74.60380444948034,nan
1773116697.8302372,0.01654909413613525,-0.0010471975511965978,-0.21080000000000002,-0.09147067386742834,-0.016755160819145565,-9.665799999999999,0.14865551015653036,0.0,-0.729,-0.0014583732729650202,0.016755160819145565,0.0,0.1652141598302662,-0.005235987755982988,-0.31500000000000006,-0.16296225980651186,0.006283185307179586,0.12480000000000001,-224.08562484507607,-74.60386413948683,nan,-224.08562484507607,-74.60386413948683,nan,-224.08562484507607,-74.60386413948683,nan,-224.08562484507607,-74.60386413948683,nan
1773116697.846219,0.016524057685097224,-0.0010471975511965978,-0.372,-0.0921967309475311,-0.031415926535897934,-7.880199999999999,0.14867619554025768,0.0,-0.6705,-0.0010202353797995633,0.01466076571675237,0.30160000000000003,0.16498662060926544,-0.006283185307179586,-0.3105,-0.16271815440889112,0.007330382858376185,0.005200000000000001,-226.4245956381687,-74.60399720043742,nan,-226.4245956381687,-74.60399720043742,nan,-226.4245956381687,-74.60399720043742,nan,-226.4245956381687,-74.60399720043742,nan
1773116697.8781996,0.01651153945957821,-0.0010471975511965978,-0.4092,-0.0928789742383173,-0.03665191429188092,-6.1628,0.14869688092398503,0.0,-0.6255000000000001,-0.0007385753056217699,0.01466076571675237,0.45239999999999997,0.16485216561503774,-0.005235987755982988,-0.33749999999999997,-0.16257419481542248,0.005235987755982988,0.1976,-227.60933926609547,-74.60408633773294,nan,-227.60933926609547,-74.60408633773294,nan,-227.60933926609547,-74.60408633773294,nan,-227.60933926609547,-74.60408633773294,nan
1773116697.9102752,0.01643643010646413,-0.0020943951023931957,-0.0868,-0.09411201945194009,-0.02932153143350474,-5.9644,0.14872790899957605,0.0010471975511965978,-0.5535,-0.0002941782996968067,0.01466076571675237,1.2792000000000001,0.1645832556265823,-0.006283185307179586,-0.3555,-0.16227375740296615,0.005235987755982988,0.28600000000000003,-229.94385952200446,-74.6041391055521,nan,-229.94385952200446,-74.6041391055521,nan,-229.94385952200446,-74.6041391055521,nan,-229.94385952200446,-74.6041391055521,nan
1773116697.9422443,0.016392616317147585,0.0,-0.3844,-0.09469411693857421,-0.010471975511965976,-11.16,0.14878996515075807,0.0010471975511965978,-0.46349999999999997,0.0004193605548869371,0.017802358370342164,1.1544,0.16427297487067222,-0.007330382858376185,-0.36,-0.1619482835394718,0.006283185307179586,0.3224,-232.3310443780564,-74.6041522090598,nan,-232.3310443780564,-74.6041522090598,nan,-232.3310443780564,-74.6041522090598,nan,-232.3310443780564,-74.6041522090598,nan
1773116697.9744024,0.016373838978869067,0.0,-0.4774,-0.09543895135695549,-0.03979350694547071,-8.4196,0.14884167861007644,0.0010471975511965978,-0.39599999999999996,0.0010327536053185765,0.020943951023931952,1.0556,0.1640040648822168,-0.006283185307179586,-0.39149999999999996,-0.16163532790149648,0.00942477796076938,0.031200000000000002,-234.713690157271,-74.6044345173177,nan,-234.713690157271,-74.6044345173177,nan,-234.713690157271,-74.6044345173177,nan,-234.713690157271,-74.6044345173177,nan
1773116698.00628,0.016355061640590546,0.0,-0.5890000000000001,-0.09674084681093284,-0.047123889803846894,-5.921,0.14890373476125845,0.0010471975511965978,-0.31500000000000006,0.0016085919791931768,0.02199114857512855,1.5184,0.1637558402774887,-0.006283185307179586,-0.414,-0.16134740871455916,0.00942477796076938,0.0572,-237.18306403701297,-74.60458095649315,nan,-237.18306403701297,-74.60458095649315,nan,-237.18306403701297,-74.60458095649315,nan,-237.18306403701297,-74.60458095649315,nan
1773116698.0382528,0.016292470512995483,-0.0020943951023931957,-0.2604,-0.09808655605422674,-0.03979350694547071,-5.728800000000001,0.14896579091244044,0.0010471975511965978,-0.22949999999999998,0.00219694857858679,0.017802358370342164,2.184,0.16350761567276062,-0.006283185307179586,-0.45899999999999996,-0.16103445307658384,0.00942477796076938,0.2236,-239.5805050907323,-74.60459305233556,nan,-239.5805050907323,-74.60459305233556,nan,-239.5805050907323,-74.60459305233556,nan,-239.5805050907323,-74.60459305233556,nan
1773116698.0702124,0.016198583821602885,-0.0020943951023931957,-0.1178,-0.09898786829159568,-0.02199114857512855,-9.1326,0.14903818975548616,0.0020943951023931957,-0.15300000000000002,0.0029417829969680663,0.030368728984701332,1.5288,0.16321802030057786,-0.008377580409572783,-0.45899999999999996,-0.16070897921308952,0.010471975511965976,0.1196,-241.9230255746711,-74.6045946136054,nan,-241.9230255746711,-74.6045946136054,nan,-241.9230255746711,-74.6045946136054,nan,-241.9230255746711,-74.6045946136054,nan
1773116698.0862327,0.016167288257805352,-0.0010471975511965978,-0.2728,-0.09956370666547028,-0.03246312408709453,-11.1228,0.14912093129039553,0.0020943951023931957,-0.07200000000000001,0.0036928765281088495,0.02617993877991494,2.0904000000000003,0.16289739685280408,-0.00942477796076938,-0.4815,-0.16037724623683566,0.012566370614359171,0.1404,-244.2651255931326,-74.60481343784639,nan,-244.2651255931326,-74.60481343784639,nan,-244.2651255931326,-74.60481343784639,nan,-244.2651255931326,-74.60481343784639,nan
1773116698.1181948,0.016148510919526834,-0.0010471975511965978,-0.31000000000000005,-0.1003586139859276,-0.047123889803846894,-8.9838,0.14918298744157754,0.003141592653589793,-0.0135,0.004199864661628877,0.028274333882308142,2.028,0.1626595149399397,-0.011519173063162575,-0.4815,-0.16015817729025295,0.013613568165555772,0.031200000000000002,-245.4734630754564,-74.60520649058074,nan,-245.4734630754564,-74.60520649058074,nan,-245.4734630754564,-74.60520649058074,nan,-245.4734630754564,-74.60520649058074,nan
1773116698.1343932,0.016142251806767326,0.0,-0.5208,-0.10180446903337362,-0.050265482457436686,-8.091,0.14928641436021423,0.0010471975511965978,0.0045000000000000005,0.0050573631096812715,0.02932153143350474,2.1684,0.16226649264912021,-0.011519173063162575,-0.504,-0.15977637141192305,0.013613568165555772,0.0,-247.85505945593422,-74.60529181119315,nan,-247.85505945593422,-74.60529181119315,nan,-247.85505945593422,-74.60529181119315,nan,-247.85505945593422,-74.60529181119315,nan
1773116698.1661797,0.01613599269400782,0.0,-0.6076,-0.10279966796213515,-0.056548667764616284,-6.460400000000001,0.1494415547381693,0.00942477796076938,0.058499999999999996,0.0055956468069988325,0.030368728984701332,2.2828,0.16203895342811947,-0.010471975511965976,-0.5355,-0.15955730246534033,0.010471975511965976,0.1092,-249.07201281689686,-74.6053267401821,nan,-249.07201281689686,-74.6053267401821,nan,-249.07201281689686,-74.6053267401821,nan,-249.07201281689686,-74.6053267401821,nan
1773116698.1982248,0.016060883340893742,-0.003141592653589793,-0.35340000000000005,-0.10423300478406215,0.010471975511965976,-2.9202,0.1497828635696704,0.007330382858376185,0.108,0.006165226068113926,-0.012566370614359171,-0.5356,0.16153216152679964,-0.015707963267948967,-0.5489999999999999,-0.1590503143318203,0.016755160819145565,0.08320000000000001,-251.44749595625214,-74.60524935604501,nan,-251.44749595625214,-74.60524935604501,nan,-251.44749595625214,-74.60524935604501,nan,-251.44749595625214,-74.60524935604501,nan
1773116698.2302153,0.015948219311222624,-0.0020943951023931957,-0.46499999999999997,-0.10316895561494605,0.05864306286700948,-0.049600000000000005,0.1500931443255805,0.004188790204786391,0.1845,0.005326504958340052,-0.030368728984701332,-5.6888000000000005,0.16090125732311575,-0.017802358370342164,-0.5535,-0.15839310749207208,0.019896753472735354,0.005200000000000001,-253.82253228773223,-74.60523773153211,nan,-253.82253228773223,-74.60523773153211,nan,-253.82253228773223,-74.60523773153211,nan,-253.82253228773223,-74.60523773153211,nan
1773116698.2622452,0.015873109958108547,-0.0020943951023931957,-0.6696,-0.10095322969808072,0.0952949771588904,-0.8370000000000001,0.15029999816285392,0.005235987755982988,0.2565,0.0039432410384891104,-0.061784655520599266,-8.9336,0.16031172388688655,-0.01884955592153876,-0.6075,-0.15777345532888096,0.02303834612632515,0.0,-256.18627616710825,-74.44208459716477,nan,-256.18627616710825,-74.44208459716477,nan,-256.18627616710825,-74.44208459716477,nan,-256.18627616710825,-74.44208459716477,nan
1773116698.2943342,0.015747927702918416,-0.0020943951023931957,-0.744,-0.09746064477827608,0.10681415022205297,-0.8989999999999999,0.150579250843173,0.006283185307179586,0.33749999999999997,0.0013206727922558767,-0.0890117918517108,-11.934,0.1595670500727023,-0.020943951023931952,-0.6120000000000001,-0.15698480712118312,0.024085543677521748,0.13,-258.72236979840307,-74.6055789349757,nan,-258.72236979840307,-74.6055789349757,nan,-258.72236979840307,-74.6055789349757,nan,-258.72236979840307,-74.6055789349757,nan
1773116698.326211,0.01564778189876631,-0.004188790204786391,-0.5084000000000001,-0.09491944499791644,0.11205013797803595,-0.2728,0.1507861046804464,0.006283185307179586,0.4095,-0.0011516767477492004,-0.10995574287564276,-12.0172,0.15899820202020046,-0.024085543677521748,-0.5760000000000001,-0.15640896874730853,0.025132741228718343,0.005200000000000001,-261.0361466938398,-74.60640104796633,nan,-261.0361466938398,-74.60640104796633,nan,-261.0361466938398,-74.60640104796633,nan,-261.0361466938398,-74.60640104796633,nan
1773116698.3581927,0.015497563192538154,-0.004188790204786391,-0.43400000000000005,-0.09182744329472022,0.06806784082777885,-6.913,0.1510963854363565,0.00942477796076938,0.45899999999999996,-0.0039432410384891104,-0.05759586531581288,-11.6844,0.15828455628160723,-0.024085543677521748,-0.5760000000000001,-0.15574550279480084,0.016755160819145565,0.338,-263.40032557972944,-74.60699183417091,nan,-263.40032557972944,-74.60699183417091,nan,-263.40032557972944,-74.60699183417091,nan,-263.40032557972944,-74.60699183417091,nan
